332859.48,2231636.284
332788.122,2231679.767
332788.921,2231778.585
332819.406,2231878.311
332717.663,2231906.675
332717.663,2232275.4
332784.701,2232332.127
332746.027,2232473.944
332944.571,2232585.127
332944.571,2232729.216
333029.661,2232899.397
333114.752,2232914.004
333171.479,2233069.578
333256.569,2233069.578
333284.933,2232899.397
333370.023,2232899.397
333455.114,2233012.851
333511.841,2233012.851
333569.055,2232899.397
333625.294,2232899.397
333787.956,2232956.124
333893.335,2232956.124
333980.511,2232814.306
334164.201,2232814.306
334192.564,2232842.67
334192.564,2232757.579
334107.474,2232672.489
334249.291,2232454.425
334277.654,2232334.471
334334.381,2232202.915
334334.381,2232105.219
334220.927,2231905.9
334220.928,2231821.584
334391.108,2231708.131
334447.835,2231537.95
334788.197,2231566.313
334816.561,2231481.223
335015.105,2231481.223
335075.32,2231381.521
335355.467,2231424.496
335355.467,2231311.042
335724.192,2231282.678
335752.556,2231367.769
335875.798,2231421.238
336178.008,2231481.223
336223.916,2231406.002
336348.189,2231367.769
336403.264,2231325.554
336457.1,2231197.588
336744.89,2231140.861
336943.822,2231169.224
337083.092,2231282.678
337170.729,2231225.951
337170.729,2231101.907
337312.547,2230942.317
337397.637,2230942.317
337516.913,2230999.044
337681.272,2230970.68
337754.544,2230857.226
337837.464,2230885.59
337894.864,2230942.317
337952.802,2230942.317
338163.451,2230800.499
338163.451,2230573.591
337993.27,2230346.684
337794.726,2230253.294
338106.724,2229836.141
338195.552,2229977.958
338248.542,2230034.685
338503.813,2230063.049
338673.994,2230073.808
339042.719,2229921.231
339139.941,2229798.129
339110.034,2229701.482
339184.537,2229467.416
339134.03,2229366.403
339212.9,2229127.054
339496.535,2229013.6
339411.444,2228577.401
339439.505,2228531.421
339836.897,2228572.32
339978.714,2228786.692
340120.531,2228729.965
340290.712,2228474.694
340602.711,2228503.057
340690.912,2228361.24
340886.345,2228361.24
341203.853,2228077.605
341504.749,2228077.605
341715.518,2227907.424
341935.794,2227907.424
342134.339,2228049.242
342162.702,2228219.422
342389.61,2228191.059
342651.365,2228389.603
342729.972,2228389.603
342871.789,2228134.332
343070.333,2228020.878
343070.333,2227879.061
343495.786,2227822.334
343605.202,2227737.243
343864.511,2227708.88
344034.692,2227850.697
344063.055,2227850.697
344063.055,2227879.061
344289.963,2227793.97
344261.6,2227538.699
344460.144,2227396.882
344709.022,2227481.972
344970.687,2227169.974
345140.867,2227141.61
345169.231,2227226.701
345282.685,2227340.155
345254.321,2227538.699
345351.768,2227737.243
345566.32,2227680.516
345736.501,2227538.699
345821.591,2227708.88
346020.135,2227652.153
346190.316,2227623.789
346344.261,2227737.243
346587.405,2227623.789
346842.676,2227481.002
346842.676,2227255.064
346978.306,2227005.805
347069.584,2226886.339
347069.584,2226659.431
347145.599,2226519.107
347636.854,2226574.341
347721.944,2226716.158
347824.861,2226753.392
347835.398,2226659.431
347721.944,2226445.976
347721.944,2226404.16
348159.106,2226347.433
348301.34,2226345.329
348289.214,2226262.342
348005.579,2226007.071
347977.215,2225722.806
347693.581,2225701.438
347750.308,2225326.348
347775.835,2225326.348
348005.579,2225071.076
347948.852,2225014.349
347977.215,2224900.895
348374.304,2224872.532
348884.847,2224617.261
348969.937,2224617.261
349115.69,2224787.441
349225.209,2224787.441
349253.572,2225014.349
349480.48,2225127.803
349679.024,2225127.803
349707.388,2224900.895
349820.842,2224900.895
349849.205,2224815.805
349792.478,2224645.624
350199.782,2224506.366
350189.567,2224674.97
350615.267,2224759.078
350927.017,2224702.351
350841.927,2224844.168
350927.017,2225042.713
